Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
502,"Catalyst, Solid Sorbent, or Support Therefor:  Product or Process of Making",4,3,4,6,5,7,3,1,0,2,3,1,39
198,"Conveyors:  Power-Driven",2,3,1,7,5,2,6,3,4,0,2,3,38
383,"Flexible Bags",5,9,3,3,2,5,1,0,2,3,1,4,38
216,"Etching a Substrate:  Processes",4,4,6,5,3,3,2,2,3,2,1,3,38
096,"Gas Separation:  Apparatus",1,2,3,3,2,4,1,3,3,5,6,4,37
352,"Optics:  Motion Pictures",2,3,4,8,5,1,6,2,3,1,1,1,37
392,"Electric Resistance Heating Devices",6,4,4,6,4,1,0,4,1,1,2,3,36
410,"Freight Accommodation On Freight Carrier",4,2,4,0,4,5,1,0,7,4,2,3,36
055,"Gas Separation",2,7,2,4,0,2,3,0,4,6,3,3,36
138,"Pipes and Tubular Conduits",5,3,5,2,1,6,2,1,0,4,2,4,35
182,"Fire Escape, Ladder, or Scaffold",3,3,4,3,4,3,4,4,4,1,1,1,35
440,"Marine Propulsion",3,3,2,4,1,4,10,4,2,1,1,0,35
277,"Seal for a Joint or Juncture",4,5,9,3,4,3,0,3,1,1,1,1,35
223,"Apparel Apparatus",3,10,3,3,1,1,3,5,1,2,0,2,34
281,"Books, Strips, and Leaves",7,7,4,2,3,1,0,1,1,2,4,2,34
034,"Drying and Gas or Vapor Contact with Solids",10,2,0,1,3,3,6,2,3,0,2,1,33
510,"Cleaning Compositions for Solid Surfaces, Auxiliary Compositions Therefor, or Processes of Preparing the Compositions",3,2,4,6,1,2,4,1,1,3,4,2,33
227,"Elongated-Member-Driving Apparatus",2,0,1,0,1,1,4,7,3,4,5,3,31
349,"Liquid Crystal Cells, Elements and Systems",4,4,2,0,2,3,0,1,0,4,2,9,31
450,"Foundation Garments",4,2,1,1,2,5,2,1,4,4,5,0,31
261,"Gas and Liquid Contact Apparatus",4,6,1,5,2,0,3,2,0,4,4,0,31
267,"Spring Devices",7,6,3,4,2,2,2,1,0,0,1,1,29
125,"Stone Working",2,5,2,2,0,1,4,6,2,1,4,2,29
049,"Movable or Removable Closures",3,4,4,2,2,5,1,0,2,3,1,1,28
116,"Signals and Indicators",3,2,1,4,3,1,3,3,1,3,2,2,28
152,"Resilient Tires and Wheels",2,0,0,6,2,0,1,3,2,3,3,6,28
374,"Thermal Measuring and Testing",2,2,2,1,1,5,5,2,0,2,5,1,28
241,"Solid Material Comminution or Disintegration",6,3,2,4,1,0,2,2,3,1,1,2,27
283,"Printed Matter",6,4,3,4,3,2,1,0,1,0,1,2,27
335,"Electricity:  Magnetically Operated Switches, Magnets, and Electromagnets",1,1,1,2,3,1,5,4,2,4,1,2,27
063,"Jewelry",1,2,1,5,1,1,6,1,4,1,0,3,26
100,"Presses",2,2,0,6,1,2,3,1,3,2,1,2,25
190,"Trunks and Hand-Carried Luggage",5,4,1,4,1,0,2,2,2,3,0,1,25
493,"Manufacturing Container or Tube From Paper; or Other Manufacturing From a Sheet or Web",2,3,4,3,3,0,6,1,1,1,1,0,25
118,"Coating Apparatus",4,3,2,1,3,0,2,0,2,1,5,1,24
